audiofile,sg_dur,vv_num,sg_dur_norm,order
SP2010_DalsonO_Isolated_0282,460,3,2.05,1
SP2010_DalsonO_Isolated_0282,1060,6,3.04,2
SP2010_DalsonO_Isolated_0282,1710,12,0.14,3
SP2010_DalsonO_Isolated_0282,380,3,0.08,4
SP2010_DalsonO_Isolated_0282,970,7,20.20,5
SP2010_DalsonO_Isolated_0602,1060,7,8.36,1
SP2010_DalsonO_Isolated_0602,810,2,12.66,2
SP2010_DalsonO_Isolated_0602,580,5,0.76,3
SP2010_DalsonO_Isolated_0602,680,4,4.16,4
SP2010_DalsonO_Isolated_0602,680,7,-0.74,5
SP2010_DalsonO_Isolated_1005,500,3,1.38,1
SP2010_DalsonO_Isolated_1005,1270,9,12.07,2
SP2010_DalsonO_Isolated_1005,1460,8,5.23,3
SP2010_DalsonO_Isolated_1005,670,5,1.32,4
SP2010_DalsonO_Isolated_1006,490,3,5.04,1
SP2010_DalsonO_Isolated_1006,1570,6,22.50,2
SP2010_DalsonO_Isolated_1006,780,6,-0.88,3
SP2010_DalsonO_Isolated_1006,380,3,-1.10,4
SP2010_DalsonO_Isolated_1012,320,3,-1.98,1
SP2010_DalsonO_Isolated_1012,540,4,-1.06,2
SP2010_DalsonO_Isolated_1012,870,9,1.77,3
SP2010_DalsonO_Isolated_1012,730,6,-0.07,4
SP2010_DalsonO_Isolated_1012,560,4,-0.49,5
SP2010_DalsonO_Isolated_1012,740,5,3.62,6
SP2010_DalsonO_Isolated_1076,290,3,-0.37,1
SP2010_DalsonO_Isolated_1076,810,5,13.76,2
SP2010_DalsonO_Isolated_1076,730,7,-0.27,3
SP2010_DalsonO_Isolated_1076,1050,7,8.39,4
SP2010_DalsonO_Isolated_1076,520,4,0.52,5
SP2010_DalsonO_Isolated_1076,1280,9,2.53,6
SP2010_DalsonO_Isolated_1076,360,3,-0.79,7
SP2010_DalsonO_Isolated_1079,630,4,0.43,1
SP2010_DalsonO_Isolated_1079,930,6,0.53,2
SP2010_DalsonO_Isolated_1079,1340,6,2.92,3
SP2010_DalsonO_Isolated_1079,540,3,3.75,4
SP2010_DalsonO_Isolated_1079,970,6,-0.51,5
SP2010_DalsonO_Isolated_1552,930,1,11.05,1
SP2010_DalsonO_Isolated_1552,1610,4,53.22,2
SP2010_DalsonO_Isolated_1552,930,6,-0.35,3
SP2010_DalsonO_Isolated_1552,1010,7,3.91,4
SP2010_DalsonO_Isolated_1552,800,4,1.79,5
SP2010_DalsonO_Isolated_1562,320,2,3.00,1
SP2010_DalsonO_Isolated_1562,410,4,2.23,2
SP2010_DalsonO_Isolated_1562,1240,7,14.89,3
SP2010_DalsonO_Isolated_1562,980,4,6.51,4
SP2010_DalsonO_Isolated_1562,1510,6,19.71,5
SP2010_DalsonO_Isolated_1563,120,2,-2.52,1
SP2010_DalsonO_Isolated_1563,240,3,-2.04,2
SP2010_DalsonO_Isolated_1563,370,6,-3.06,3
SP2010_DalsonO_Isolated_1563,770,6,-1.06,4
SP2010_DalsonO_Isolated_1563,320,2,-1.06,5
SP2010_DalsonO_Isolated_1567,410,4,-1.30,1
SP2010_DalsonO_Isolated_1567,850,6,3.82,2
SP2010_DalsonO_Isolated_1567,1270,8,-0.000000000000007,3
SP2010_DalsonO_Isolated_1567,1080,6,-0.45,4
SP2010_DalsonO_Isolated_1567,1310,8,1.41,5
SP2010_DalsonO_Isolated_1594,770,5,9.64,1
SP2010_DalsonO_Isolated_1594,900,3,11.30,2
SP2010_DalsonO_Isolated_1594,1410,8,4.24,3
SP2010_DalsonO_Isolated_1594,690,7,1.40,4
SP2010_DalsonO_Isolated_1594,800,6,-0.61,5
SP2010_DalsonO_Isolated_1594,710,6,-2.24,6
SP2010_DalsonO_Isolated_1646,280,1,10.16,1
SP2010_DalsonO_Isolated_1646,1300,10,-1.13,2
SP2010_DalsonO_Isolated_1646,1020,9,1.52,3
SP2010_DalsonO_Isolated_1646,320,2,0.73,4
SP2010_DalsonO_Isolated_1646,1040,9,-0.47,5
SP2010_DalsonO_Isolated_1671,1320,6,16.97,1
SP2010_DalsonO_Isolated_1671,2200,5,58.20,2
SP2010_DalsonO_Isolated_1671,730,5,2.37,3
SP2010_DalsonO_Isolated_1671,710,4,-0.28,4
SP2010_DalsonO_Isolated_1685,390,1,7.93,1
SP2010_DalsonO_Isolated_1685,280,2,2.33,2
SP2010_DalsonO_Isolated_1685,340,2,2.20,3
SP2010_DalsonO_Isolated_1685,1740,6,14.51,4
SP2010_DalsonO_Isolated_1685,1400,7,1.71,5
SP2010_DarcyM_004_merged,570,2,8.82,1
SP2010_DarcyM_004_merged,1110,8,0.05,2
SP2010_DarcyM_004_merged,1030,8,11.59,3
SP2010_DarcyM_004_merged,680,5,-0.83,4
SP2010_DarcyM_018_merged,800,4,1.23,1
SP2010_DarcyM_018_merged,600,3,3.92,2
SP2010_DarcyM_018_merged,1860,8,25.02,3
SP2010_DarcyM_018_merged,1520,9,0.79,4
SP2010_DarcyM_018_merged,480,4,3.46,5
SP2010_DarcyM_029_merged,410,1,7.43,1
SP2010_DarcyM_029_merged,2100,9,12.04,2
SP2010_DarcyM_029_merged,1180,4,21.80,3
SP2010_DarcyM_033_merged,670,3,-0.04,1
SP2010_DarcyM_033_merged,1060,7,-0.28,2
SP2010_DarcyM_033_merged,800,5,1.66,3
SP2010_DarcyM_033_merged,430,3,0.09,4
SP2010_DarcyM_033_merged,550,3,-0.49,5
SP2010_DarcyM_040_merged,260,1,1.80,1
SP2010_DarcyM_040_merged,920,6,1.82,2
SP2010_DarcyM_040_merged,1390,4,16.31,3
SP2010_DarcyM_040_merged,1070,4,17.80,4
SP2010_DarcyM_082_merged,590,2,20.20,1
SP2010_DarcyM_082_merged,950,5,7.00,2
SP2010_DarcyM_082_merged,1260,10,-1.80,3
SP2010_DarcyM_097_merged,670,4,6.30,1
SP2010_DarcyM_097_merged,1040,6,0.60,2
SP2010_DarcyM_097_merged,2200,7,19.92,3
SP2010_DarcyM_097_merged,640,3,2.08,4
SP2010_DarcyM_110_merged,270,1,3.50,1
SP2010_DarcyM_110_merged,1260,6,7.63,2
SP2010_DarcyM_110_merged,1170,6,1.15,3
SP2010_DarcyM_110_merged,640,7,2.87,4
SP2010_DarcyM_110_merged,980,5,4.24,5
SP2010_DarcyM_116_merged,1640,1,40.39,1
SP2010_DarcyM_116_merged,700,5,6.20,2
SP2010_DarcyM_116_merged,1130,5,10.64,3
SP2010_DarcyM_121_merged,3040,2,34.48,1
SP2010_DarcyM_121_merged,870,4,3.20,2
SP2010_DarcyM_123_merged,630,5,-0.59,1
SP2010_DarcyM_123_merged,750,4,11.67,2
SP2010_DarcyM_123_merged,570,4,-0.58,3
SP2010_DarcyM_123_merged,480,4,-0.57,4
SP2010_DarcyM_123_merged,330,3,-0.44,5
SP2010_DarcyM_123_merged,670,6,-1.64,6
SP2010_DarcyM_126_merged,270,1,2.01,1
SP2010_DarcyM_126_merged,3220,6,69.27,2
SP2010_DarcyM_126_merged,2090,3,21.99,3
SP2010_DarcyM_140_merged,750,4,0.77,1
SP2010_DarcyM_140_merged,820,4,2.92,2
SP2010_DarcyM_140_merged,1000,5,9.40,3
SP2010_DarcyM_140_merged,1370,7,9.98,4
SP2010_DarcyM_141_merged,1990,5,17.56,1
SP2010_DarcyM_141_merged,2300,9,3.97,2
SP2010_DarcyM_142_merged,640,4,0.66,1
SP2010_DarcyM_142_merged,1260,11,0.29,2
SP2010_DarcyM_142_merged,960,7,0.20,3
SP2010_DarcyM_142_merged,570,3,0.84,4
SP2010_DarcyM_142_merged,620,4,1.46,5
SP2010_DarcyM_150_merged,2050,10,18.31,1
SP2010_DarcyM_150_merged,1490,10,0.29,2
SP2010_DarcyM_150_merged,1140,6,5.48,3
SP2010_DarcyM_161_merged,500,5,-1.96,1
SP2010_DarcyM_161_merged,730,5,5.47,2
SP2010_DarcyM_161_merged,1950,8,20.16,3
SP2010_DarcyM_161_merged,890,4,12.26,4
SP2010_DarcyM_161_merged,1050,5,12.75,5
SP2010_DarcyM_162_merged,720,2,10.72,1
SP2010_DarcyM_162_merged,1000,4,8.04,2
SP2010_DarcyM_162_merged,870,5,3.04,3
SP2010_DarcyM_162_merged,1660,8,9.45,4
SP2010_DarcyM_165_merged,970,2,36.92,1
SP2010_DarcyM_165_merged,1220,7,-0.20,2
SP2010_DarcyM_165_merged,1070,4,38.00,3
SP2010_DarcyM_182_merged,1440,3,22.46,1
SP2010_DarcyM_182_merged,1550,3,26.75,2
SP2010_DarcyM_189_merged,170,2,-2.49,1
SP2010_DarcyM_189_merged,2680,11,57.00,2
SP2010_DarcyM_189_merged,960,5,18.46,3
SP2010_DarcyM_189_merged,1680,9,2.85,4
SP2010_DarcyM_220_merged,920,2,25.40,1
SP2010_DarcyM_220_merged,3010,12,14.58,2
SP2010_DarcyM_220_merged,730,4,2.45,3
SP2010_DarcyM_221_merged,380,2,9.07,1
SP2010_DarcyM_221_merged,880,6,-0.26,2
SP2010_DarcyM_221_merged,1080,5,6.36,3
SP2010_DarcyM_221_merged,1480,5,13.14,4
SP2010_DarcyM_221_merged,320,3,-1.57,5
SP2010_DarcyM_223_merged,530,7,-1.82,1
SP2010_DarcyM_223_merged,760,6,2.57,2
SP2010_DarcyM_223_merged,2470,8,73.08,3
SP2010_DarcyM_231_merged,560,2,2.85,1
SP2010_DarcyM_231_merged,1310,7,11.42,2
SP2010_DarcyM_246_merged,1260,5,11.49,1
SP2010_DarcyM_246_merged,1900,11,6.76,2
SP2010_DarcyM_248_merged,530,4,6.31,1
SP2010_DarcyM_248_merged,520,4,1.28,2
SP2010_DarcyM_248_merged,1160,9,0.96,3
SP2010_DarcyM_248_merged,1070,6,2.09,4
SP2010_DarcyM_248_merged,950,7,2.26,5
SP2010_DarcyM_248_merged,810,7,-0.50,6
SP2010_DarcyM_261_merged,620,3,3.62,1
SP2010_DarcyM_261_merged,2390,10,13.56,2
SP2010_DarcyM_261_merged,830,4,6.88,3
SP2010_DarcyM_264_merged,2290,7,29.52,1
SP2010_DarcyM_Isolated_0210,480,2,4.47,1
SP2010_DarcyM_Isolated_0210,610,6,2.73,2
SP2010_DarcyM_Isolated_0210,1660,5,22.08,3
SP2010_DarcyM_Isolated_0210,1030,8,0.50,4
SP2010_DarcyM_Isolated_0210,440,3,0.22,5
SP2010_DarcyM_Isolated_0210,540,5,-0.93,6
SP2010_DarcyM_Isolated_0484,290,1,1.22,1
SP2010_DarcyM_Isolated_0484,1060,8,-1.22,2
SP2010_DarcyM_Isolated_0484,760,4,8.49,3
SP2010_DarcyM_Isolated_0484,940,6,4.62,4
SP2010_DarcyM_Isolated_0484,1010,6,0.18,5
SP2010_DarcyM_Isolated_0709,1180,5,6.25,1
SP2010_DarcyM_Isolated_0709,1330,5,15.60,2
SP2010_DarcyM_Isolated_0709,1600,7,-0.20,3
SP2010_DarcyM_Isolated_0709,1360,7,17.07,4
SP2010_DarcyM_Isolated_0712,260,1,3.21,1
SP2010_DarcyM_Isolated_0712,1570,9,25.42,2
SP2010_DarcyM_Isolated_0712,730,5,-0.62,3
SP2010_DarcyM_Isolated_0712,320,3,2.07,4
SP2010_DarcyM_Isolated_0712,1490,9,1.64,5
SP2010_DarcyM_Isolated_0721,1100,6,9.24,1
SP2010_DarcyM_Isolated_0721,1080,5,7.56,2
SP2010_DarcyM_Isolated_0721,1060,6,3.53,3
SP2010_DarcyM_Isolated_0721,310,2,7.53,4
SP2010_DarcyM_Isolated_0721,960,5,6.20,5
SP2010_DarcyM_Isolated_0903,300,1,4.78,1
SP2010_DarcyM_Isolated_0903,340,2,1.63,2
SP2010_DarcyM_Isolated_0903,840,4,2.74,3
SP2010_DarcyM_Isolated_0903,1120,7,-0.32,4
SP2010_DarcyM_Isolated_0903,790,5,0.64,5
SP2010_DarcyM_Isolated_0903,700,5,0.12,6
SP2010_DarcyM_Isolated_0903,170,2,0.20,7
SP2010_DouglasA_003_merged,680,3,15.38,1
SP2010_DouglasA_003_merged,490,4,0.17,2
SP2010_DouglasA_003_merged,370,3,-2.34,3
SP2010_DouglasA_003_merged,670,6,-0.60,4
SP2010_DouglasA_003_merged,870,9,1.21,5
SP2010_DouglasA_003_merged,920,6,0.30,6
SP2010_DouglasA_008_merged,860,1,22.05,1
SP2010_DouglasA_008_merged,710,5,-0.75,2
SP2010_DouglasA_008_merged,940,9,-0.29,3
SP2010_DouglasA_008_merged,1400,12,6.20,4
SP2010_DouglasA_008_merged,770,6,-1.62,5
SP2010_DouglasA_016_merged,230,2,0.09,1
SP2010_DouglasA_016_merged,530,4,3.84,2
SP2010_DouglasA_016_merged,1110,5,26.87,3
SP2010_DouglasA_016_merged,830,6,3.78,4
SP2010_DouglasA_016_merged,1140,7,4.83,5
SP2010_DouglasA_017_merged,900,5,13.27,1
SP2010_DouglasA_017_merged,760,6,1.07,2
SP2010_DouglasA_017_merged,510,6,-2.99,3
SP2010_DouglasA_017_merged,100,2,-3.00,4
SP2010_DouglasA_017_merged,850,8,3.53,5
SP2010_DouglasA_017_merged,1050,7,1.96,6
SP2010_DouglasA_022_merged,210,2,-1.22,1
SP2010_DouglasA_022_merged,900,4,12.99,2
SP2010_DouglasA_022_merged,1200,4,15.64,3
SP2010_DouglasA_022_merged,1840,4,21.52,4
SP2010_DouglasA_025_merged,410,1,7.42,1
SP2010_DouglasA_025_merged,730,10,-2.97,2
SP2010_DouglasA_025_merged,1640,11,13.32,3
SP2010_DouglasA_025_merged,860,8,-0.61,4
SP2010_DouglasA_025_merged,710,6,-0.10,5
SP2010_DouglasA_034_merged,1450,5,13.31,1
SP2010_DouglasA_034_merged,960,7,0.68,2
SP2010_DouglasA_034_merged,750,6,-0.47,3
SP2010_DouglasA_034_merged,1070,8,0.87,4
SP2010_DouglasA_036_merged,2260,9,35.77,1
SP2010_DouglasA_036_merged,1540,6,23.40,2
SP2010_DouglasA_048_merged,2300,4,53.68,1
SP2010_DouglasA_048_merged,960,5,8.13,2
SP2010_DouglasA_057_merged,540,6,-2.85,1
SP2010_DouglasA_057_merged,760,6,-1.04,2
SP2010_DouglasA_057_merged,530,5,-0.88,3
SP2010_DouglasA_057_merged,2420,11,14.12,4
SP2010_DouglasA_057_merged,830,2,17.64,5
SP2010_DouglasA_068_merged,2480,6,25.25,1
SP2010_DouglasA_068_merged,1650,14,1.43,2
SP2010_DouglasA_071_merged,440,2,6.87,1
SP2010_DouglasA_071_merged,1420,11,1.76,2
SP2010_DouglasA_071_merged,1660,5,41.96,3
SP2010_DouglasA_071_merged,820,7,-0.18,4
SP2010_DouglasA_079_merged,340,5,-1.91,1
SP2010_DouglasA_079_merged,320,4,0.73,2
SP2010_DouglasA_079_merged,790,4,5.31,3
SP2010_DouglasA_079_merged,1940,6,14.09,4
SP2010_DouglasA_079_merged,750,4,5.12,5
SP2010_DouglasA_079_merged,1060,4,13.23,6
SP2010_DouglasA_080_merged,2520,8,78.73,1
SP2010_DouglasA_080_merged,600,5,-0.87,2
SP2010_DouglasA_080_merged,920,6,2.84,3
SP2010_DouglasA_082_merged,380,1,8.77,1
SP2010_DouglasA_082_merged,1820,8,25.38,2
SP2010_DouglasA_082_merged,2060,6,16.81,3
SP2010_DouglasA_082_merged,640,3,4.74,4
SP2010_DouglasA_083_merged,220,2,-1.80,1
SP2010_DouglasA_083_merged,2290,6,91.37,2
SP2010_DouglasA_083_merged,1520,9,28.36,3
SP2010_DouglasA_087_merged,1450,9,15.32,1
SP2010_DouglasA_087_merged,2640,6,65.02,2
SP2010_DouglasA_087_merged,1050,5,7.13,3
SP2010_DouglasA_105_merged,830,2,25.40,1
SP2010_DouglasA_105_merged,1440,10,7.76,2
SP2010_DouglasA_105_merged,570,4,-0.23,3
SP2010_DouglasA_105_merged,870,5,4.86,4
SP2010_DouglasA_105_merged,430,4,-0.52,5
SP2010_DouglasA_105_merged,140,2,-1.00,6
SP2010_DouglasA_105_merged,450,4,1.53,7
SP2010_DouglasA_105_merged,420,4,2.87,8
SP2010_DouglasA_106_merged,610,5,0.66,1
SP2010_DouglasA_106_merged,740,7,6.87,2
SP2010_DouglasA_106_merged,1000,7,11.98,3
SP2010_DouglasA_106_merged,460,4,1.53,4
SP2010_DouglasA_106_merged,910,5,21.16,5
SP2010_DouglasA_106_merged,780,6,4.50,6
SP2010_DouglasA_106_merged,1170,7,3.79,7
SP2010_DouglasA_109_merged,500,3,0.60,1
SP2010_DouglasA_109_merged,1530,11,7.50,2
SP2010_DouglasA_109_merged,460,4,-1.00,3
SP2010_DouglasA_109_merged,1100,4,13.17,4
SP2010_DouglasA_109_merged,940,5,8.32,5
SP2010_DouglasA_109_merged,790,5,4.48,6
SP2010_DouglasA_109_merged,560,4,4.80,7
SP2010_DouglasA_123_merged,120,2,-2.22,1
SP2010_DouglasA_123_merged,790,6,0.84,2
SP2010_DouglasA_123_merged,1230,11,5.80,3
SP2010_DouglasA_123_merged,2280,12,23.73,4
SP2010_DouglasA_123_merged,930,7,1.00,5
SP2010_DouglasA_138_merged,1320,9,2.83,1
SP2010_DouglasA_138_merged,1650,9,12.45,2
SP2010_DouglasA_138_merged,670,6,-0.86,3
SP2010_DouglasA_138_merged,310,3,-1.26,4
SP2010_DouglasA_155_merged,720,7,-0.82,1
SP2010_DouglasA_155_merged,680,5,0.60,2
SP2010_DouglasA_155_merged,230,3,-1.92,3
SP2010_DouglasA_155_merged,860,6,6.34,4
SP2010_DouglasA_155_merged,750,5,-0.20,5
SP2010_DouglasA_155_merged,730,6,-0.88,6
SP2010_DouglasA_157_merged,1480,7,19.63,1
SP2010_DouglasA_157_merged,760,6,-1.13,2
SP2010_DouglasA_157_merged,340,3,0.30,3
SP2010_DouglasA_157_merged,1100,10,8.98,4
SP2010_DouglasA_157_merged,420,5,-2.44,5
SP2010_DouglasA_157_merged,360,4,-2.64,6
SP2010_DouglasA_174_merged,770,3,5.16,1
SP2010_DouglasA_174_merged,1180,9,7.45,2
SP2010_DouglasA_174_merged,1260,5,2.12,3
SP2010_DouglasA_174_merged,560,6,-2.44,4
SP2010_DouglasA_174_merged,430,5,-1.01,5
SP2010_DouglasA_176_merged,1320,9,8.91,1
SP2010_DouglasA_176_merged,340,4,-1.13,2
SP2010_DouglasA_176_merged,920,10,-2.64,3
SP2010_DouglasA_176_merged,740,7,7.50,4
SP2010_DouglasA_176_merged,670,5,-0.03,5
SP2010_DouglasA_177_merged,280,2,-0.64,1
SP2010_DouglasA_177_merged,360,2,1.45,2
SP2010_DouglasA_177_merged,1060,5,4.45,3
SP2010_DouglasA_177_merged,960,8,-0.37,4
SP2010_DouglasA_177_merged,680,8,-1.83,5
SP2010_DouglasA_177_merged,340,4,-1.76,6
SP2010_DouglasA_177_merged,210,2,-2.09,7
SP2010_DouglasA_179_merged,540,3,3.39,1
SP2010_DouglasA_179_merged,510,6,-1.84,2
SP2010_DouglasA_179_merged,1060,9,8.73,3
SP2010_DouglasA_179_merged,280,4,-2.47,4
SP2010_DouglasA_179_merged,920,11,-0.28,5
SP2010_DouglasA_179_merged,450,7,-1.27,6
SP2010_DouglasA_179_merged,340,4,-1.12,7
SP2010_DouglasA_181_merged,750,3,6.23,1
SP2010_DouglasA_181_merged,1540,7,6.20,2
SP2010_DouglasA_181_merged,1110,4,2.32,3
SP2010_DouglasA_183_merged,700,4,0.74,1
SP2010_DouglasA_183_merged,700,4,0.98,2
SP2010_DouglasA_183_merged,2160,10,9.26,3
SP2010_DouglasA_183_merged,940,5,3.50,4
SP2010_DouglasA_191_merged,1250,2,20.85,1
SP2010_DouglasA_191_merged,1620,4,63.32,2
SP2010_DouglasA_191_merged,1060,7,0.39,3
SP2010_DouglasA_191_merged,1030,7,1.41,4
SP2010_DouglasA_191_merged,580,4,0.60,5
SP2010_DouglasA_197_merged,1410,2,28.54,1
SP2010_DouglasA_197_merged,1570,3,34.23,2
SP2010_DouglasA_209_merged,410,1,3.26,1
SP2010_DouglasA_209_merged,1970,6,15.89,2
SP2010_DouglasA_211_merged,670,2,5.22,1
SP2010_DouglasA_211_merged,1190,7,3.33,2
SP2010_DouglasA_211_merged,880,5,1.19,3
SP2010_DouglasA_211_merged,440,3,2.23,4
SP2010_DouglasA_219_merged,1270,7,24.79,1
SP2010_DouglasA_219_merged,1820,7,16.37,2
SP2010_DouglasA_219_merged,1160,4,3.86,3
SP2010_DouglasA_225_merged,960,6,3.53,1
SP2010_DouglasA_225_merged,150,2,2.87,2
SP2010_DouglasA_225_merged,1260,6,3.14,3
SP2010_DouglasA_225_merged,1380,9,1.64,4
SP2010_DouglasA_226_merged,1510,6,22.50,1
SP2010_DouglasA_226_merged,970,6,0.50,2
SP2010_DouglasA_226_merged,710,4,-1.27,3
SP2010_DouglasA_Isolated_0168,280,2,-1.13,1
SP2010_DouglasA_Isolated_0168,380,3,-0.16,2
SP2010_DouglasA_Isolated_0168,590,5,0.75,3
SP2010_DouglasA_Isolated_0168,730,5,-0.91,4
SP2010_DouglasA_Isolated_0168,700,6,-1.17,5
SP2010_DouglasA_Isolated_0168,370,5,-0.00000000000002,6
SP2010_DouglasA_Isolated_0168,700,4,-1.57,7
SP2010_DouglasA_Isolated_0168,730,6,0.99,8
SP2010_DouglasA_Isolated_0786,1410,10,7.46,1
SP2010_DouglasA_Isolated_0786,560,5,-2.33,2
SP2010_DouglasA_Isolated_0786,500,5,-2.08,3
SP2010_DouglasA_Isolated_0786,600,6,-2.08,4
SP2010_DouglasA_Isolated_0786,480,5,-1.82,5
SP2010_DouglasA_Isolated_0786,1170,10,2.31,6
SP2010_DouglasA_Isolated_0786,550,4,0.20,7
SP2010_DouglasA_Isolated_0888,430,1,8.07,1
SP2010_DouglasA_Isolated_0888,1400,10,9.98,2
SP2010_DouglasA_Isolated_0888,950,7,1.76,3
SP2010_DouglasA_Isolated_0888,830,7,3.06,4
SP2010_DouglasA_Isolated_0888,520,4,-1.69,5
SP2010_DouglasA_Isolated_0997,350,2,-0.83,1
SP2010_DouglasA_Isolated_0997,830,7,-1.04,2
SP2010_DouglasA_Isolated_0997,360,4,-1.13,3
SP2010_DouglasA_Isolated_0997,1000,6,6.36,4
SP2010_DouglasA_Isolated_0997,2020,9,9.34,5
SP2010_DouglasA_Isolated_1035,740,2,14.16,1
SP2010_DouglasA_Isolated_1035,940,4,8.95,2
SP2010_DouglasA_Isolated_1035,1180,9,0.40,3
SP2010_DouglasA_Isolated_1035,1280,9,3.38,4
SP2010_DouglasA_Isolated_1107,310,2,0.94,1
SP2010_DouglasA_Isolated_1107,570,4,-0.98,2
SP2010_DouglasA_Isolated_1107,930,8,-1.21,3
SP2010_DouglasA_Isolated_1107,430,4,0.16,4
SP2010_DouglasA_Isolated_1107,320,4,-2.46,5
SP2010_DouglasA_Isolated_1107,620,8,-0.27,6
SP2010_DouglasA_Isolated_1107,600,4,-1.98,7
SP2010_DouglasA_Isolated_1107,300,2,1.85,8
SP2010_DouglasA_Isolated_1135,330,1,4.80,1
SP2010_DouglasA_Isolated_1135,890,9,-0.24,2
SP2010_DouglasA_Isolated_1135,890,8,1.82,3
SP2010_DouglasA_Isolated_1135,1140,8,-1.40,4
SP2010_DouglasA_Isolated_1135,820,8,1.02,5
SP2010_DouglasA_Isolated_1135,400,4,0.47,6
SP2010_DouglasA_Isolated_1504,350,2,4.37,1
SP2010_DouglasA_Isolated_1504,1050,8,1.34,2
SP2010_DouglasA_Isolated_1504,640,5,0.81,3
SP2010_DouglasA_Isolated_1504,900,6,0.63,4
SP2010_DouglasA_Isolated_1504,1030,7,0.49,5
SP2010_DouglasA_Isolated_1722,310,1,4.51,1
SP2010_DouglasA_Isolated_1722,1180,9,4.36,2
SP2010_DouglasA_Isolated_1722,1550,7,20.68,3
SP2010_DouglasA_Isolated_1722,380,6,-1.13,4
SP2010_DouglasA_Isolated_1722,620,5,1.21,5
SP2010_DouglasA_Isolated_1722,790,5,2.83,6
SP2010_EdnaC_003_merged,660,2,29.40,1
SP2010_EdnaC_003_merged,1650,4,14.94,2
SP2010_EdnaC_003_merged,1840,6,6.87,3
SP2010_EdnaC_006_merged,1000,5,29.07,1
SP2010_EdnaC_006_merged,1050,6,0.10,2
SP2010_EdnaC_006_merged,410,3,0.47,3
SP2010_EdnaC_013_merged,290,1,1.56,1
SP2010_EdnaC_013_merged,630,3,9.73,2
SP2010_EdnaC_013_merged,1380,7,3.91,3
SP2010_EdnaC_013_merged,1180,7,0.88,4
SP2010_EdnaC_013_merged,870,4,1.60,5
SP2010_EdnaC_027_merged,330,3,1.40,1
SP2010_EdnaC_027_merged,400,3,0.52,2
SP2010_EdnaC_027_merged,660,5,-0.80,3
SP2010_EdnaC_027_merged,580,5,0.07,4
SP2010_EdnaC_027_merged,320,3,2.00,5
SP2010_EdnaC_027_merged,510,5,2.20,6
SP2010_EdnaC_027_merged,440,5,2.87,7
SP2010_EdnaC_027_merged,1170,6,13.03,8
SP2010_EdnaC_027_merged,500,5,0.18,9
SP2010_EdnaC_027_merged,680,5,5.91,10
SP2010_EdnaC_030_merged,250,2,1.73,1
SP2010_EdnaC_030_merged,810,6,1.51,2
SP2010_EdnaC_030_merged,750,5,32.07,3
SP2010_EdnaC_030_merged,930,8,0.75,4
SP2010_EdnaC_030_merged,710,3,1.41,5
SP2010_EdnaC_030_merged,330,2,1.51,6
SP2010_EdnaC_040_merged,1730,4,64.07,1
SP2010_EdnaC_040_merged,710,4,-0.29,2
SP2010_EdnaC_040_merged,720,4,10.16,3
SP2010_EdnaC_040_merged,700,4,3.69,4
SP2010_EdnaC_040_merged,390,3,1.53,5
SP2010_EdnaC_045_merged,190,2,0.16,1
SP2010_EdnaC_045_merged,500,4,-0.78,2
SP2010_EdnaC_045_merged,2030,10,13.56,3
SP2010_EdnaC_045_merged,450,4,0.53,4
SP2010_EdnaC_045_merged,490,4,0.29,5
SP2010_EdnaC_057_merged,440,2,17.00,1
SP2010_EdnaC_057_merged,1840,5,30.06,2
SP2010_EdnaC_057_merged,1410,5,2.10,3
SP2010_EdnaC_076_merged,370,2,2.22,1
SP2010_EdnaC_076_merged,4100,7,136.63,2
SP2010_EdnaC_076_merged,1150,8,6.40,3
SP2010_EdnaC_078_merged,1140,5,7.32,1
SP2010_EdnaC_078_merged,2140,8,32.10,2
SP2010_EdnaC_078_merged,450,3,1.43,3
SP2010_EdnaC_079_merged,280,1,4.53,1
SP2010_EdnaC_079_merged,890,6,-1.28,2
SP2010_EdnaC_079_merged,800,7,-1.35,3
SP2010_EdnaC_079_merged,1130,6,9.85,4
SP2010_EdnaC_079_merged,890,5,1.80,5
SP2010_EdnaC_081_merged,490,3,1.64,1
SP2010_EdnaC_081_merged,890,5,7.53,2
SP2010_EdnaC_081_merged,900,7,0.59,3
SP2010_EdnaC_081_merged,830,4,5.48,4
SP2010_EdnaC_081_merged,1250,8,3.70,5
SP2010_EdnaC_081_merged,720,4,3.25,6
SP2010_EdnaC_084_merged,1030,2,25.42,1
SP2010_EdnaC_084_merged,880,8,-1.04,2
SP2010_EdnaC_084_merged,1870,6,31.06,3
SP2010_EdnaC_084_merged,710,6,1.00,4
SP2010_EdnaC_087_merged,280,2,1.67,1
SP2010_EdnaC_087_merged,1070,9,-0.52,2
SP2010_EdnaC_087_merged,740,6,-0.60,3
SP2010_EdnaC_087_merged,540,5,-2.14,4
SP2010_EdnaC_087_merged,440,4,0.73,5
SP2010_EdnaC_087_merged,680,6,1.40,6
SP2010_EdnaC_087_merged,470,3,0.10,7
SP2010_EdnaC_094_merged,2190,8,36.47,1
SP2010_EdnaC_094_merged,1680,8,4.65,2
SP2010_EdnaC_094_merged,1400,8,4.28,3
SP2010_EdnaC_096_merged,850,6,-0.26,1
SP2010_EdnaC_096_merged,1630,7,26.45,2
SP2010_EdnaC_096_merged,1160,9,-0.06,3
